Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2035 0.13 0.13 0.01 0.01 -0.03 -0.03 0.0140 0 0 0 0. 0.5205 0.5205 0.
2036 0.450165371008 0.580165371008 -0.498002659139 -0.488002659139 -0.0116424924963 -0.0416424924963 0.0245910105158 0 0.0152263411448 0 0.30452682 0.96612543 0.28094008 0.
2037 0.0830456738075 0.663211044815 -0.278001356241 -0.76600401538 0.0039443067815 -0.0416424924963 0.0297525991803 0 0.0297525991803 0 0.59505198 1.33886696 0. 0.
2038 0.245575541486 0.908786586301 -0.218480965985 -0.984484981365 -0.00878881875825 -0.0416424924963 0.0404348961631 0 0.0404348961631 0 0.80869792 1.81957033 0. 0.
2039 0.19972297068 1.10850955698 -0.203991386298 -1.18847636766 -0.0328830525832 -0.0416424924963 0.050382524205 0 0.050382524205 0 1.00765048 2.26721359 0. 0.
2040 0.0475132944995 1.15602285148 -0.141446624098 -1.32992299176 -0.00857664837501 -0.0416424924963 0.0567247114714 0 0.0567247114714 0 1.13449423 2.55261202 0. 0.
2041 0.151272001945 1.30729485343 -0.127538457613 -1.45746144937 0.0171018642241 -0.0416424924963 0.0648617734533 0 0.0648617734533 0 1.29723547 2.91877981 0. 0.
2042 -0.110918051553 1.19637680188 -0.222534830125 -1.6799962795 -0.00354861400967 -0.0416424924963 0.0615038951309 0 0.0615038951309 0 1.2300779 2.76767528 0. 0.
2043 -0.194284280345 1.00209252153 -0.154388454361 -1.83438473386 0.0860737691723 -0.0416424924963 0.0598928908138 0 0.0598928908138 0.0 1.19785782 2.69518009 0. 0.
2044 -0.0828270993092 0.919265422221 -0.0351286883726 -1.86951342223 0.0613697062479 -0.0416424924963 0.0638868213093 0 0.0638868213093 0.0 1.27773643 2.87490696 0. 0.
2045 0.0365186418323 0.955784064053 -0.117877094333 -1.98739051656 -0.0112007232639 -0.0416424924963 0.0702091395177 0 0.0702091395177 0 1.40418279 3.15941128 0. 0.
2046 -0.0446564702427 0.91112759381 -0.13895664863 -2.12634716519 0.00209015642677 -0.0416424924963 0.0713764215613 0 0.0713764215613 0 1.42752843 3.21193897 0. 0.
2047 0.047547102032 0.958674695842 -0.010111831 -2.13645899619 0.0462530843718 -0.0416424924963 0.0774038589011 0 0.0774038589011 0 1.54807718 3.48317365 0. 0.
2048 0.268490627536 1.22716532338 -0.0217433756171 -2.15820237181 0.0523842857504 -0.0416424924963 0.0898305039017 0 0.0898305039017 0 1.79661008 4.04237268 0. 0.
2049 0.17134316423 1.39850848761 -0.072823387117 -2.23102575893 0.029674559964 -0.0416424924963 0.0946582852287 0 0.0946582852287 0 1.8931657 4.25962284 0. 0.
2050 0.232793951961 1.63130243957 -0.0263756655524 -2.25740142448 0.00896250587579 -0.0416424924963 0.103512963965 0 0.103512963965 0 2.07025928 4.65808338 0. 0.
2051 0.210063165294 1.84136560486 -0.00508532639465 -2.26248675087 -0.0213666092215 -0.0416424924963 0.110411146494 0 0.110411146494 0 2.20822293 4.96850159 0. 0.
2052 0.171380410732 2.01274601559 -0.0831604246195 -2.34564717549 -0.11903749358 -0.0416424924963 0.116309513602 0 0.116309513602 0 2.32619027 5.23392811 0. 0.
2053 0.000229825264057 2.01297584085 -0.00306601200009 -2.34871318749 0.000394658673693 -0.0416424924963 0.11665166369 0 0.11665166369 0 2.33303327 5.24932487 0. 0.
2054 0.128230183575 2.14120602442 -0.00517505152418 -2.35388823901 -0.0727126597373 -0.0416424924963 0.124810682606 0 0.124810682606 0 2.49621365 5.61648072 0. 0.
2055 -0.016779102968 2.12442692145 0.0356065945403 -2.31828164447 -0.0096075903256 -0.0416424924963 0.125319955078 0 0.125319955078 0 2.5063991 5.63939798 0. 0.
2056 -0.237600647698 1.88682627375 0.00703605143954 -2.31124559303 0.0172554998351 -0.0416424924963 0.120400828957 0 0.120400828957 0 2.40801658 5.4180373 0. 0.
