Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2035 0.13 0.13 0.01 0.01 -0.03 -0.03 0.0140 0 0 0 0. 0.5205 0.5205 0.
2036 0.236400148985 0.366400148985 -0.0488847032745 -0.0388847032745 -0.00407202371146 -0.0340720237115 0.0230262490906 0 0.00154243217168 0 0.03084864 0.71392396 0.64451451 0.
2037 0.046821727391 0.413221876376 -0.0296295785066 -0.0685142817811 0.0886338148234 0.0545617911119 0.0276575191796 0 0.00362959690778 0.0165238039489 0.7335441 0.38845541 0.22512355 0.66095216
2038 0.146669357307 0.559891233683 -0.0435590217715 -0.112073303553 0.0357676376745 0.0903294287864 0.0355180352891 0 0.00935887904486 0.018950549668 0.94519957 0.63740775 0.2162582 0.75802199
2039 0.167424805095 0.727316038778 -0.117011387476 -0.229084691029 -0.0661124564836 0.0242169723028 0.0443290059543 0 0.0260884301509 0 0.5217686 1.72119663 0.54721727 0.
2040 0.0220801993517 0.74939623813 -0.0340303936472 -0.263115084676 0.00547387915032 0.0296908514531 0.0488180188059 0 0.0294340639207 0 0.58868128 1.90605152 0.58151865 0.
2041 0.11632147919 0.86571771732 -0.0416761657225 -0.304791250399 -0.0466043194495 -0.0169134679964 0.0561413172961 0 0.035074655082 0 0.7014931 2.21035935 0.63199987 0.
2042 0.155018848259 1.02073656558 0.0188026406431 -0.285988609756 -0.025952566181 -0.0428660341774 0.0631563240732 0 0.0308772655108 0 0.61754531 2.3578487 0.96837176 0.
2043 0.0215156893805 1.04225225496 -0.0135339796264 -0.299522589382 0.0559574163823 0.0130913822049 0.0645769533814 0 0.0333066363371 0.00207627177776 0.7491836 2.37461999 0.87582136 0.08305087
2044 -0.0129290228371 1.02932323212 -0.01600615866 -0.315528748042 0.0331874988943 0.0462788810992 0.0671800140299 0 0.0342645854896 0.00619349652802 0.93303157 2.34356431 0.80165796 0.24773986
2045 -0.012276507384 1.01704672474 -0.00678073518354 -0.322309483226 -0.0107502248549 0.0355286562443 0.0704372949775 0 0.033974140935 0 0.67948282 2.62273096 1.09389462 0.
2046 0.0739427301616 1.0909894549 0.0101434733069 -0.312166009919 -0.00877441015109 0.0267542460932 0.0768382589867 0 0.0334014265002 0 0.66802853 2.80616917 1.30310497 0.
2047 0.0345619812762 1.12555143618 -0.0589262436949 -0.371092253614 -0.00106957996334 0.0256846661299 0.0802200755394 0 0.042995430617 0 0.85990861 3.05153373 1.11673935 0.
2048 0.112871564147 1.23842300033 -0.0357458733826 -0.406838126997 -0.0272741098475 -0.00158944371755 0.0871886905299 0 0.0456909204935 0 0.91381841 3.30102452 1.2449331 0.
2049 0.0334433848805 1.27186638521 -0.0276706183517 -0.434508745349 -0.00710003461888 -0.00868947833643 0.0898171687927 0 0.046745690483 0 0.93491381 3.39570042 1.29214435 0.
2050 0.185305026248 1.45717141146 0.0429083003905 -0.391600444959 -0.0142476759023 -0.0229371542387 0.09945731881 0 0.041285177891 0 0.82570356 3.60299723 1.74516423 0.
2051 0.201907670887 1.65907908235 0.0585969085412 -0.333003536418 9.59599655115e-05 -0.0228411942732 0.106926057584 0 0.0376908478712 0 0.75381696 3.77314445 2.07705629 0.
2052 0.0649738606081 1.72405294296 0.0537885584243 -0.279214977994 0.00824919663969 -0.0145919976335 0.109079190505 0 0.0333442046462 0 0.66688409 3.77253878 2.27204958 0.
2053 0.0767329062874 1.80078584925 -0.0295656874739 -0.308780665468 -0.0461289271363 -0.0607209247698 0.114168593226 0 0.0426567769897 0 0.85313554 4.06490945 2.14535449 0.
2054 -0.0872571284777 1.71352872077 -0.00483360418748 -0.313614269655 0.00743473603543 -0.0532861887344 0.113040770139 0 0.0388595099699 0 0.7771902 3.97411575 2.22543781 0.
2055 -0.105580302729 1.60794841804 -0.0515998479957 -0.365214117651 -0.0319013326737 -0.0851875214081 0.11424333651 0 0.0451327598683 0 0.9026552 4.10429149 2.0733173 0.
2056 -0.033426141309 1.57452227673 -0.0811273635664 -0.446341481217 -0.0306732521217 -0.11586077353 0.118422059278 0 0.0538194336513 0 1.07638867 4.35995328 1.93807877  0.
2056 -0.033426141309 1.57452227673 -0.0811273635664 -0.446341481217 -0.0306732521217 -0.11586077353 0.118422059278 0 0.0538194336513 0 1.07638867 4.35995328 1.93807877 0.
2057 -0.25078274845 1.32373952828 -0.0590276629059 -0.505369144123 0.0431871072456 -0.0726736662844 0.113325109071 0 0.0523166341047 0 1.04633268 4.18450278 1.83025425 0.
2058 -0.140819240313 1.18292028797 -0.0430513980727 -0.548420542196 0.00590851231117 -0.0667651539732 0.116230449172 0 0.0540730616882 0 1.08146123 4.2980094 1.86472162 0.
2059 0.111266495478 1.29418678345 0.0702585134944 -0.478162028702 -0.0162005063028 -0.082965660276 0.126349795004 0 0.0435750321973 0 0.87150064 4.44411933 2.48324288 0.
2060 0.167243698583 1.46143048203 0.0501508952439 -0.428011133458 -0.0284115566097 -0.111377216886 0.133904737505 0 0.0433552446902 0 0.86710489 4.6674708 2.71648478 0.
2061 0.172941376346 1.63437185838 -0.00781401941737 -0.435825152875 -0.0503317496093 -0.161708966495 0.140643832195 0 0.0499429457714 0 0.99885892 4.96845915 2.72102659 0.
2062 -0.0319234022318 1.60244845615 -0.0691373430079 -0.504962495883 -0.0316192252249 -0.19332819172 0.139780608487 0 0.0576000221118 0 1.15200044 5.05741859 2.46541759 0.
2063 0.0188093292016 1.62125778535 -0.0131144005948 -0.518076896478 -0.0435710188247 -0.236899210545 0.144523228196 0 0.0550053187677 0 1.10010638 5.16077663 2.68553728 0.
