Timestamp dT0 sum(dT0) dT1 sum(dT1) dT2 sum(dT2) L0 L1N L1S L2 30S(Tg) 15S(Tg) 15N(Tg) 30N(Tg)
2051 0.0533222669767 1.31971477626 0.0453208454706 -0.218262232388 0.00542257139608 0.104449540129 0.0979965778912 0 0.0255857753805 0.00915352090462 0.87785634 3.04907834 1.89771845 0.36614084
2052 0.165266349917 1.48498112618 -0.0150536955456 -0.233315927934 -0.00645982592283 0.0979897142062 0.106539528813 0 0.0338019970542 0 0.67603994 3.70321582 2.18212595 0.
2053 -0.0119825070175 1.47299861916 -0.0120708611048 -0.245386789039 0.045080506682 0.143070220888 0.106546594852 0 0.0327548584819 0.0319664321496 1.93375446 2.72872776 1.25475913 1.27865729
2054 0.0340970720362 1.5070956912 -0.031745830948 -0.277132619987 0.00655069669969 0.149620917588 0.111483827567 0 0.037360461139 0.0205217160905 1.56807787 3.28927026 1.60804951 0.82086864
2055 0.109344493487 1.61644018469 -0.0210584832423 -0.298191103229 -0.0384852450778 0.11113567251 0.118331859611 0 0.0398304236666 0 0.79660847 4.14741214 2.35504308 0.
2056 0.271884030459 1.88832421515 0.00786680702212 -0.290324296207 -0.0686155050517 0.0425201674583 0.129751810895 0 0.0410349543829 0 0.82069909 4.50807864 2.6615057 0.
2057 0.12698104367 2.01530525882 -0.0678597958408 -0.358184092048 -0.0430596274251 -0.000539459966813 0.132893839336 0 0.0516830244258 0 1.03366049 4.76206055 2.43632445 0.
2058 -0.142230977873 1.87307428095 -0.000876366934939 -0.359060458983 0.0443402562877 0.0438007963208 0.128834432446 0 0.0429404592147 0 0.85880918 4.50913986 2.5768192 0.
2059 0.0712936254211 1.94436790637 -0.00543457287652 -0.36449503186 0.031893970212 0.0756947665328 0.137516606032 0 0.0462990022525 0 0.92598005 4.81998321 2.73652811 0.
2060 0.138821791718 2.08318969809 -0.0484638250145 -0.412958856874 -0.0771411672109 -0.00144640067807 0.144762810263 0 0.055076533078 0 1.10153066 5.1690323 2.69058832 0.
2061 0.0276889963289 2.11087869442 -0.0220232828924 -0.434982139766 0.019594238122 0.018147837444 0.146705788741 0 0.0539804026965 0 1.07960805 5.2108797 2.78176158 0.
2062 -0.0598410833902 2.05103761103 -0.0477847048595 -0.482766844625 -0.0745570389414 -0.0564092014974 0.147478896456 0 0.0581699799041 0 1.1633996 5.29691659 2.6792675 0.
2063 0.063944099436 2.11498171047 -0.036895613934 -0.519662458559 -0.0707936318209 -0.127202833318 0.154384342321 0 0.0618459940193 0 1.23691988 5.55922018 2.77615045 0.
2064 -0.047660990909 2.06732071956 -0.0177218512948 -0.537384309854 0.0718842513165 -0.0553185820015 0.154939773034 0 0.0602793804517 0 1.20558761 5.5523839 2.83981178 0.
2065 -0.003398411467 2.06392230809 -0.0475459549675 -0.584930264822 -0.00643321360774 -0.0617517956092 0.159157587308 0 0.0664792530042 0 1.32958506 5.77191641 2.78035003 0.
2066 0.0407343405064 2.1046566486 -0.0420733921399 -0.627003656962 -0.0599194456792 -0.121671241288 0.164180655101 0 0.0700118293477 0 1.40023659 5.97559709 2.82506477 0.
2067 -0.080997075014 2.02365957359 -0.0548887525354 -0.681892409497 0.0442622699012 -0.0774089713868 0.163940723724 0 0.073254983363 0 1.46509967 6.01704646 2.72057221 0.
2068 -0.104055657173 1.91960391642 -0.151663171616 -0.833555581113 0.00470602146711 -0.0727029499197 0.165084533144 0 0.0907992386526 0 1.81598477 6.31452457 2.22855883 0.
2069 -0.0130327798057 1.90657113661 -0.0931063508947 -0.926661932008 -0.0467854541739 -0.119488404094 0.16998175193 0 0.0941144276674 0 1.88228855 6.51116897 2.27601973 0.
2070 0.108310650472 2.01488178708 -0.0790807383032 -1.00574267031 -0.0608959780868 -0.180384382181 0.177654421607 0 0.101114413472 0 2.02228827 6.84634885 2.29620024 0.
2071 -0.0497929749411 1.96508881214 -0.0134638784804 -1.01920654879 0.0480064804403 -0.132377901741 0.177319913821 0 0.0952850400839 0 1.9057008 6.74887302 2.46104621 0.
